date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,day
2014-06-17,469000.0,3,3,2420.0,1923.0,2,no,average,average,1840,580,2006,0,2010 8th Ave N,Seattle,WA 98109,USA,2014,6,17
2014-06-17,380000.0,4,2,2150.0,7683.0,2,no,No,average,2150,0,1991,0,19504 SE 324th St,Kent,WA 98042,USA,2014,6,17
2014-06-17,415000.0,4,2,1610.0,9600.0,1,no,No,excellent,1610,0,1967,0,7815 116th Ave SE,Newcastle,WA 98056,USA,2014,6,17
2014-06-17,469000.0,4,3,2650.0,3060.0,2,no,No,average,2060,590,2001,0,2133 N 62nd St,Seattle,WA 98103,USA,2014,6,17
2014-06-17,669000.0,4,2,2700.0,7683.0,2,no,No,excellent,2700,0,1976,0,18222 NE 186th St,Woodinville,WA 98077,USA,2014,6,17
2014-06-17,260000.0,3,1,1270.0,7683.0,1,no,No,fair,1150,120,1948,0,3029 NE 178th St,Lake Forest Park,WA 98155,USA,2014,6,17
2014-06-17,854000.0,4,2,3150.0,7683.0,1,no,No,average,2480,670,1986,0,14302-14314 174th Ave NE,Redmond,WA 98052,USA,2014,6,17
2014-06-17,605000.0,3,2,2010.0,10760.0,2,no,No,average,2010,0,1985,0,14150 176th Ave NE,Redmond,WA 98052,USA,2014,6,17
2014-06-17,320000.0,3,1,860.0,5060.0,1,no,No,average,860,0,1927,2011,10537 Interlake Ave N,Seattle,WA 98133,USA,2014,6,17
2014-06-17,229950.0,3,2,1410.0,7466.0,1,no,No,average,1410,0,1983,2009,14609 SE 195th Pl,Renton,WA 98058,USA,2014,6,17
2014-06-17,255000.0,3,1,1700.0,7532.0,1,no,No,average,1700,0,1987,2000,27456-27498 124th Ave SE,Kent,WA 98030,USA,2014,6,17
2014-06-17,469000.0,4,2,2570.0,6251.0,2,no,No,average,2570,0,2000,0,1915 107th Ave SE,Bellevue,WA 98004,USA,2014,6,17
2014-06-17,479000.0,2,2,1230.0,932.0,2,no,No,average,1020,210,2004,2003,106 24th Ave E,Seattle,WA 98112,USA,2014,6,17
2014-06-17,469000.0,4,3,1980.0,9748.0,2,no,No,average,1590,0,2004,2003,8264 154th Ave SE,Newcastle,WA 98059,USA,2014,6,17
2014-06-17,472000.0,3,2,1180.0,1262.0,3,no,No,average,1180,0,2010,0,2050 14th Ave W,Seattle,WA 98119,USA,2014,6,17
2014-06-17,198000.0,3,1,1430.0,7347.0,1,no,No,average,820,610,1980,0,2711 SW 344th Pl,Federal Way,WA 98023,USA,2014,6,17
2014-06-17,440000.0,4,2,1450.0,8400.0,1,no,No,good,1450,0,1962,0,14114 75th Ave NE,Kirkland,WA 98034,USA,2014,6,17
2014-06-17,506000.0,3,1,2180.0,7700.0,1,no,No,average,1480,700,1961,2004,17922 3rd Ave NW,Shoreline,WA 98177,USA,2014,6,17
2014-06-17,382500.0,4,2,2210.0,7079.0,2,no,No,average,2210,0,1993,0,11824 SE 203rd St,Kent,WA 98031,USA,2014,6,17
2014-06-17,269500.0,2,1,1480.0,7276.0,1,no,No,good,940,540,1978,2000,680 Shelton Ave NE,Renton,WA 98056,USA,2014,6,17
2014-06-17,560000.0,3,2,2340.0,3477.0,1,no,poor,excellent,1170,1170,1971,0,5200 S Frontenac St,Seattle,WA 98118,USA,2014,6,17
2014-06-17,840000.0,4,3,3860.0,7683.0,2,no,No,average,3120,740,1996,0,12237 198th Ave NE,Woodinville,WA 98077,USA,2014,6,17
2014-06-17,479500.0,3,2,2300.0,4637.0,2,no,No,average,2300,0,2008,0,34623 SE Leitz St,Snoqualmie,WA 98065,USA,2014,6,17
2014-06-17,402000.0,3,1,1450.0,7375.0,1,no,No,average,1010,440,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA,2014,6,17
2014-06-17,549000.0,2,2,1380.0,953.0,3,no,No,average,1380,0,2006,0,5010 Greenwood Ave N,Seattle,WA 98103,USA,2014,6,17
2014-06-17,449950.0,4,2,2470.0,3811.0,2,no,No,average,2470,0,1999,0,7206 Douglas Ave SE,Snoqualmie,WA 98065,USA,2014,6,17
2014-06-17,493000.0,4,1,2030.0,7683.0,1,no,No,good,2030,0,1975,0,12039 NE 145th St,Kirkland,WA 98034,USA,2014,6,17
2014-06-17,142500.0,4,0,1440.0,7683.0,1,no,No,average,1440,0,1948,1994,209 SW 142nd St,Burien,WA 98166,USA,2014,6,17
2014-06-17,250000.0,3,1,1160.0,6134.0,1,no,No,average,1160,0,1998,2006,3812 I Pl NE,Auburn,WA 98002,USA,2014,6,17
2014-06-17,729000.0,3,1,1580.0,3840.0,2,no,No,average,1580,0,1908,1988,112 10th Ave E,Seattle,WA 98102,USA,2014,6,17
2014-06-17,465000.0,2,2,1430.0,1425.0,2,no,No,average,995,435,2006,0,224 26th Ave E,Seattle,WA 98112,USA,2014,6,17
2014-06-17,465000.0,2,2,1494.0,7683.0,2,yes,excellent,average,1494,0,1943,1997,12533 SW 148th St,Vashon,WA 98070,USA,2014,6,17
2014-06-17,280000.0,4,2,1930.0,7207.0,1,no,No,good,1360,570,1988,0,25011 119th Pl SE,Kent,WA 98030,USA,2014,6,17
2014-06-17,675000.0,3,1,2740.0,6360.0,1,no,good,average,1370,0,1953,0,10721 Marine View Dr SW,Seattle,WA 98146,USA,2014,6,17
2014-06-17,667500.0,3,2,1880.0,3800.0,1,no,No,excellent,1030,850,1927,0,7535 18th Ave NE,Seattle,WA 98115,USA,2014,6,17
2014-06-17,809000.0,3,2,2590.0,7720.0,2,no,No,average,2590,0,1988,2000,14575 NE 57th St,Bellevue,WA 98007,USA,2014,6,17
2014-06-17,400000.0,3,2,2140.0,11266.0,2,no,No,average,2140,0,1986,0,27818 NE 141st St,Duvall,WA 98019,USA,2014,6,17
2014-06-17,310000.0,4,2,1870.0,6000.0,1,no,No,average,1870,0,1956,2001,11750 12th Ave NE,Seattle,WA 98125,USA,2014,6,17
2014-06-17,435000.0,2,1,1230.0,3800.0,1,no,No,average,1230,0,1928,1954,3306 NE 70th St,Seattle,WA 98115,USA,2014,6,17
2014-06-17,465950.0,4,2,2340.0,6896.0,2,no,No,average,2340,0,2001,0,463 Pasco Pl NE,Renton,WA 98059,USA,2014,6,17
2014-06-17,469000.0,3,2,2880.0,7599.0,1,no,average,average,1710,1170,1958,2002,1806 10th Pl W,Kirkland,WA 98033,USA,2014,6,17
2014-06-17,253000.0,3,1,880.0,6600.0,1,no,No,excellent,880,0,1945,0,11457 70th Pl S,Seattle,WA 98178,USA,2014,6,17
2014-06-17,330000.0,3,2,3040.0,7232.0,2,no,No,average,3040,0,2003,0,29678 130th Way SE,Auburn,WA 98092,USA,2014,6,17
2014-06-17,554000.0,4,1,1120.0,7104.0,1,no,No,average,1120,0,1946,0,1212 NW 105th St,Seattle,WA 98177,USA,2014,6,17
2014-06-17,350000.0,3,2,1380.0,3600.0,3,no,No,average,1380,0,2013,1923,600 21st Ave,Seattle,WA 98122,USA,2014,6,17
2014-06-17,294999.0,4,2,1660.0,9760.0,2,no,No,average,1660,0,1994,0,11400-11616 SE 266th St,Kent,WA 98030,USA,2014,6,17
2014-06-17,469000.0,3,2,2500.0,5568.0,2,no,No,excellent,2500,0,1905,0,723 16th Ave E,Seattle,WA 98112,USA,2014,6,17
2014-06-17,752000.0,4,2,2940.0,10382.0,2,no,No,good,2940,0,1991,0,14214 SE 77th St,Newcastle,WA 98059,USA,2014,6,17
2014-06-17,451000.0,4,2,1670.0,3315.0,2,no,No,average,1670,0,2005,0,2319 NE Marion Ln,Issaquah,WA 98029,USA,2014,6,17
2014-06-17,725000.0,4,2,2630.0,7505.0,2,no,No,average,2630,0,1994,0,13221 NE 93rd St,Redmond,WA 98052,USA,2014,6,17
2014-06-17,345000.0,4,2,2250.0,7412.0,1,no,No,good,1480,770,1975,0,15801 SE 175th Pl,Renton,WA 98058,USA,2014,6,17
2014-06-17,206000.0,3,1,1320.0,7000.0,1,no,No,good,1320,0,1967,0,1812 33rd St SE,Auburn,WA 98002,USA,2014,6,17
2014-06-17,469000.0,4,3,1980.0,7683.0,1,no,good,excellent,2540,0,1934,1979,4520 E Mercer Way,Mercer Island,WA 98040,USA,2014,6,17
2014-06-17,469000.0,3,3,1980.0,4947.0,2,no,good,average,3060,0,1993,0,5719 Seaview Ave NW,Seattle,WA 98107,USA,2014,6,17
2014-06-17,469000.0,4,3,3700.0,7683.0,1,no,No,good,1850,0,1976,1992,1206 86th Ave NE,Bellevue,WA 98004,USA,2014,6,17
2014-06-17,580000.0,5,2,2700.0,10875.0,1,no,No,good,1540,1160,1962,0,620 151st Pl NE,Bellevue,WA 98007,USA,2014,6,17
2014-06-17,430000.0,3,1,980.0,7200.0,1,no,No,good,980,0,1950,1983,3609 49th Ave SW,Seattle,WA 98116,USA,2014,6,17
2014-06-17,720000.0,4,2,2650.0,11520.0,2,no,No,average,2110,540,1988,2000,11433 NE 91st St,Kirkland,WA 98033,USA,2014,6,17
2014-06-17,824000.0,3,2,3670.0,4000.0,2,no,poor,average,2800,870,1964,2000,2341 W Crockett St,Seattle,WA 98199,USA,2014,6,17
2014-06-17,469000.0,3,1,2960.0,12420.0,1,no,average,good,1480,0,1952,0,3267 57th Ave SW,Seattle,WA 98116,USA,2014,6,17
2014-06-17,535000.0,4,2,3070.0,7201.0,2,no,No,average,3070,0,2006,0,5351 NE 4th Ct,Renton,WA 98059,USA,2014,6,17
2014-06-17,286800.0,3,2,1413.0,3600.0,2,no,No,average,1413,0,2011,0,20130 110th Terrace SE,Kent,WA 98031,USA,2014,6,17
2014-06-17,350000.0,2,2,1260.0,1347.0,3,no,No,average,1260,0,2005,0,9553 Interlake Ave N,Seattle,WA 98103,USA,2014,6,17
2014-06-17,345000.0,3,2,1680.0,2229.0,2,no,No,average,1680,0,2007,0,611 NE 165th St,Shoreline,WA 98155,USA,2014,6,17
2014-06-17,435000.0,3,2,1230.0,1238.0,2,no,No,average,1080,150,2009,0,3465 21st Ave W,Seattle,WA 98199,USA,2014,6,17
2014-06-17,469000.0,3,3,1980.0,6240.0,2,no,good,average,2960,0,2008,0,6812 Phinney Ave N,Seattle,WA 98103,USA,2014,6,17
2014-06-17,469000.0,4,2,1980.0,7683.0,2,no,No,average,1590,0,2013,1923,SE 21st Ct,Sammamish,WA 98075,USA,2014,6,17
2014-06-18,461000.0,3,3,2770.0,6278.0,2,no,No,average,1980,790,2006,0,3419 Meadow Ave N,Renton,WA 98056,USA,2014,6,18
2014-06-18,770000.0,3,2,2910.0,10204.0,2,no,No,average,2910,0,1990,2009,18322 NE 99th Way,Redmond,WA 98052,USA,2014,6,18
2014-06-18,469000.0,4,3,1980.0,12103.0,1,no,good,average,2690,0,1997,0,17892 SE 58th Pl,Bellevue,WA 98006,USA,2014,6,18
2014-06-18,330000.0,3,2,1600.0,7683.0,2,no,No,average,1600,0,2005,0,32702 NE 202nd St,Duvall,WA 98019,USA,2014,6,18
2014-06-18,322500.0,4,2,1820.0,6753.0,2,no,No,average,1820,0,1994,0,24223 232nd Pl SE,Maple Valley,WA 98038,USA,2014,6,18
2014-06-18,469000.0,3,2,1980.0,7683.0,2,no,good,average,1590,0,2001,0,29236 SE 5th St,Fall City,WA 98024,USA,2014,6,18
2014-06-18,475000.0,3,1,1700.0,8432.0,1,no,No,average,1230,470,1977,2004,1027B NE 130th St,Seattle,WA 98125,USA,2014,6,18
2014-06-18,250275.0,2,1,790.0,11234.0,1,no,No,good,790,0,1942,1982,17941 Riviera Pl SW,Normandy Park,WA 98166,USA,2014,6,18
2014-06-18,274500.0,3,2,1720.0,9000.0,1,no,No,good,1320,400,1969,0,3924 SW 316th St,Federal Way,WA 98023,USA,2014,6,18
2014-06-18,284950.0,3,1,990.0,10723.0,1,no,No,excellent,990,0,1960,0,12654 156th Ave SE,Renton,WA 98059,USA,2014,6,18
2014-06-18,264950.0,4,1,1770.0,9011.0,1,no,No,excellent,1050,720,1983,0,26418 199th Pl SE,Covington,WA 98042,USA,2014,6,18
2014-06-18,242000.0,3,2,1260.0,8092.0,1,no,No,average,1260,0,1986,0,21611 SE 266th St,Maple Valley,WA 98038,USA,2014,6,18
2014-06-18,913000.0,4,2,3640.0,10576.0,2,no,No,average,1590,0,1999,0,26966 SE 22nd Way,Sammamish,WA 98075,USA,2014,6,18
2014-06-18,555000.0,3,1,2040.0,6000.0,1,no,No,excellent,1120,920,1958,0,3850 51st Ave SW,Seattle,WA 98116,USA,2014,6,18
2014-06-18,711000.0,4,1,1980.0,10800.0,1,no,No,excellent,990,990,1948,1985,3712 88th Ave SE,Mercer Island,WA 98040,USA,2014,6,18
2014-06-18,403500.0,5,2,3600.0,7683.0,1,no,No,good,2410,1190,1968,0,427 SW 174th St,Normandy Park,WA 98166,USA,2014,6,18
2014-06-18,469000.0,4,2,1980.0,7683.0,1,no,No,average,2680,0,1991,0,21502 NE 103rd St,Redmond,WA 98053,USA,2014,6,18
2014-06-18,253779.0,4,2,2030.0,9600.0,1,no,No,average,1430,600,1947,2012,4821 S 175th St,SeaTac,WA 98188,USA,2014,6,18
2014-06-18,384400.0,3,3,1689.0,1388.0,3,no,No,average,1689,0,2008,0,1021 NE 123rd St,Seattle,WA 98125,USA,2014,6,18
2014-06-18,646000.0,5,2,2870.0,4461.0,1,no,No,average,1650,1220,1976,0,6316 26th Ave NW,Seattle,WA 98107,USA,2014,6,18
2014-06-18,415000.0,3,1,1270.0,4800.0,1,no,No,average,1270,0,1952,2014,7340 35th Ave SW,Seattle,WA 98126,USA,2014,6,18
2014-06-18,764000.0,4,2,2790.0,7938.0,2,no,No,average,2790,0,1997,0,23319 NE 15th St,Sammamish,WA 98074,USA,2014,6,18
2014-06-18,507000.0,5,3,3850.0,7683.0,2,no,average,average,3030,820,2002,0,12975-12983 SE 301st St,Auburn,WA 98092,USA,2014,6,18
2014-06-18,545500.0,3,2,1560.0,9361.0,1,no,No,good,1360,200,1936,0,2930 S Edmunds St,Seattle,WA 98108,USA,2014,6,18
2014-06-18,450000.0,3,1,1180.0,4080.0,1,no,No,good,760,420,1928,0,7341 27th Ave NW,Seattle,WA 98117,USA,2014,6,18
2014-06-18,264000.0,4,1,1820.0,8118.0,1,no,No,good,1080,740,1980,0,12632 SE 214th St,Kent,WA 98031,USA,2014,6,18
2014-06-18,650000.0,5,1,1260.0,4500.0,1,no,No,average,1260,0,1926,2003,830 W Armour St,Seattle,WA 98119,USA,2014,6,18
2014-06-18,365000.0,3,2,2640.0,6715.0,2,no,No,average,1680,960,1991,0,17917 162nd Pl SE,Renton,WA 98058,USA,2014,6,18
2014-06-18,343566.0,2,1,1100.0,4200.0,1,no,No,average,1100,0,1954,2005,8005 46th Ave SW,Seattle,WA 98136,USA,2014,6,18
2014-06-18,375000.0,3,2,1950.0,6871.0,2,no,No,average,1950,0,1997,0,2475 NE 182nd Ct,Shoreline,WA 98155,USA,2014,6,18
2014-06-18,295000.0,3,2,1380.0,8682.0,1,no,No,good,1380,0,1966,0,19807-19813 10th Pl S,Des Moines,WA 98148,USA,2014,6,18
2014-06-18,325000.0,3,2,2200.0,7000.0,1,no,No,good,1280,920,1977,0,16304 128th Pl SE,Renton,WA 98058,USA,2014,6,18
2014-06-18,265000.0,4,1,2050.0,7100.0,1,no,No,average,1050,1000,1963,2008,29140 43rd Ave S,Auburn,WA 98001,USA,2014,6,18
2014-06-18,562000.0,5,3,2795.0,7683.0,2,no,No,average,2795,0,1996,0,14308 274th Pl NE,Duvall,WA 98019,USA,2014,6,18
2014-06-18,540000.0,4,2,2050.0,7683.0,2,no,No,good,2050,0,1989,0,17912 236th Pl NE,Woodinville,WA 98077,USA,2014,6,18
2014-06-18,469000.0,4,3,1980.0,7683.0,2,no,No,average,1590,0,2001,0,1149-1199 91st Ave NE,Bellevue,WA 98004,USA,2014,6,18
2014-06-18,279950.0,5,1,2150.0,7171.0,1,no,No,good,1460,690,1970,0,23103 125th Ave SE,Kent,WA 98031,USA,2014,6,18
2014-06-18,540000.0,3,1,1970.0,8200.0,1,no,No,excellent,1420,550,1963,0,416 NW 181st St,Shoreline,WA 98177,USA,2014,6,18
2014-06-18,310000.0,4,2,2660.0,12672.0,1,no,No,good,1740,920,1960,2001,820 S 300th St,Federal Way,WA 98003,USA,2014,6,18
2014-06-18,190000.0,3,1,720.0,4800.0,1,no,No,average,720,0,1914,1996,8044-8112 Rainier Ave S,Seattle,WA 98118,USA,2014,6,18
2014-06-18,440000.0,4,2,2410.0,4780.0,2,no,No,average,2410,0,2000,0,34604 Cottonwood Dr SE,Snoqualmie,WA 98065,USA,2014,6,18
2014-06-18,469000.0,3,2,2020.0,5500.0,1,no,good,average,1790,230,1937,1999,2340 Magnolia Blvd W,Seattle,WA 98199,USA,2014,6,18
2014-06-18,230000.0,2,1,1080.0,9435.0,1,no,No,average,1080,0,1958,2004,11915 SE 161st St,Renton,WA 98058,USA,2014,6,18
2014-06-18,455000.0,3,1,1180.0,7683.0,1,no,No,average,1180,0,1981,2013,45506 SE Tanner Rd,North Bend,WA 98045,USA,2014,6,18
2014-06-18,175000.0,2,1,660.0,5000.0,1,no,No,average,660,0,1915,0,4100 25th Ave SW,Seattle,WA 98106,USA,2014,6,18
2014-06-18,650000.0,3,1,2920.0,9370.0,1,no,No,good,1620,0,1981,0,14245 SE 60th St,Bellevue,WA 98006,USA,2014,6,18
2014-06-18,469000.0,4,2,1980.0,12445.0,2,yes,excellent,excellent,1590,1000,1989,0,11031 Champagne Point Rd NE,Kirkland,WA 98034,USA,2014,6,18
2014-06-18,192500.0,3,1,1080.0,8580.0,1,no,No,average,1080,0,1900,2005,14490 57th Ave S,Tukwila,WA 98168,USA,2014,6,18
2014-06-18,239950.0,3,1,1670.0,6900.0,1,no,No,average,1170,500,1978,0,33838 37th Ave SW,Federal Way,WA 98023,USA,2014,6,18
2014-06-18,175000.0,3,1,1370.0,5080.0,1,no,No,average,1120,250,1931,0,8828 12th Ave SW,Seattle,WA 98106,USA,2014,6,18
2014-06-18,850000.0,5,3,3450.0,7683.0,1,no,No,excellent,2350,1100,1972,0,11010 108th Ave NE,Kirkland,WA 98033,USA,2014,6,18
2014-06-18,410000.0,4,2,1970.0,10500.0,1,no,No,average,1820,150,1961,2004,13666 17th Ave SW,Burien,WA 98166,USA,2014,6,18
2014-06-18,570000.0,4,2,2290.0,6738.0,2,no,No,average,2290,0,1996,0,4029-4035 252nd Ave SE,Issaquah,WA 98029,USA,2014,6,18
2014-06-18,469000.0,5,2,2240.0,7543.0,1,no,No,average,1140,1100,1966,1963,20216 12th Ave NW,Shoreline,WA 98177,USA,2014,6,18
2014-06-18,559000.0,2,1,1240.0,6400.0,1,no,poor,good,1060,180,1938,0,5927 35th Ave SW,Seattle,WA 98126,USA,2014,6,18
2014-06-18,739888.0,3,2,2420.0,7683.0,2,no,excellent,good,1690,730,1989,0,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA,2014,6,18
2014-06-18,568450.0,5,3,3260.0,7683.0,2,no,No,good,3260,0,1969,0,25806 136th Ave SE,Kent,WA 98042,USA,2014,6,18
2014-06-18,240000.0,2,1,670.0,10920.0,1,no,No,average,670,0,1942,1999,10025-10037 31st Ave SW,Seattle,WA 98146,USA,2014,6,18
2014-06-18,574950.0,5,3,3160.0,10000.0,2,no,No,good,3160,0,1980,0,1010 Greenwood Blvd SW,Issaquah,WA 98027,USA,2014,6,18
2014-06-18,180000.0,3,2,1990.0,6350.0,2,no,No,average,1990,0,1967,2011,24433 14th Ave S,Des Moines,WA 98198,USA,2014,6,18
2014-06-18,469000.0,4,3,1980.0,9700.0,2,no,No,average,3360,0,2005,0,13128 SE Newport Way,Bellevue,WA 98006,USA,2014,6,18
2014-06-18,300000.0,3,2,1700.0,3575.0,2,no,No,average,1700,0,2000,0,6729 Shaffer Ave S,Seattle,WA 98108,USA,2014,6,18
2014-06-18,630000.0,4,2,2807.0,9430.0,2,no,No,average,2807,0,1996,0,8820 NE 160th Pl,Kenmore,WA 98028,USA,2014,6,18
2014-06-18,507000.0,4,1,1770.0,9375.0,1,no,No,good,1170,600,1968,0,10415 171st Ave NE,Redmond,WA 98052,USA,2014,6,18
2014-06-18,287500.0,4,2,2570.0,9000.0,1,no,No,good,1590,980,1979,0,33749 29th Ct SW,Federal Way,WA 98023,USA,2014,6,18
2014-06-18,688000.0,3,3,3450.0,7683.0,2,no,No,average,3450,0,1983,2009,22401 NE 25th Way,Sammamish,WA 98074,USA,2014,6,18
2014-06-18,424000.0,3,2,1670.0,7700.0,1,no,No,average,1170,500,1972,2002,10526 NE 139th St,Kirkland,WA 98034,USA,2014,6,18
2014-06-18,400000.0,3,1,1050.0,6150.0,1,no,No,good,950,100,1928,0,3617 48th Ave SW,Seattle,WA 98116,USA,2014,6,18
2014-06-18,620000.0,4,2,1910.0,7683.0,2,no,No,average,1910,0,1987,2000,4513 186th Ave SE,Issaquah,WA 98027,USA,2014,6,18
2014-06-18,300000.0,3,1,910.0,7700.0,1,no,No,good,910,0,1971,0,14200-14230 77th Ave NE,Kirkland,WA 98034,USA,2014,6,18
2014-06-18,615000.0,5,2,2480.0,12070.0,2,no,No,average,2480,0,1978,0,2206 Sahalee Dr E,Sammamish,WA 98074,USA,2014,6,18
2014-06-18,206000.0,2,1,1820.0,8867.0,2,no,No,average,1820,0,1921,2000,5206 S 142nd St,Tukwila,WA 98168,USA,2014,6,18
2014-06-18,515500.0,4,2,2920.0,7700.0,2,no,No,average,2920,0,2003,0,14821 272nd Pl NE,Duvall,WA 98019,USA,2014,6,18
2014-06-18,554000.0,5,2,1870.0,11411.0,1,no,No,good,1170,700,1961,2001,15871 37th Ave NE,Lake Forest Park,WA 98155,USA,2014,6,18
2014-06-18,825000.0,4,3,3810.0,9792.0,2,no,No,average,1590,0,1938,2013,11229 37th Ave SW,Seattle,WA 98146,USA,2014,6,18
2014-06-18,855000.0,4,2,2190.0,4080.0,2,no,No,average,1800,390,1918,0,2536 1st Ave W,Seattle,WA 98119,USA,2014,6,18
2014-06-18,315000.0,3,2,1730.0,6368.0,2,no,No,average,1730,0,1993,0,28001 232nd Pl SE,Maple Valley,WA 98038,USA,2014,6,18
2014-06-18,299000.0,5,2,2220.0,9360.0,1,no,No,good,1110,1110,1968,0,18820 129th Pl SE,Renton,WA 98058,USA,2014,6,18
2014-06-18,650000.0,3,1,1320.0,8114.0,1,no,No,average,1320,0,1951,1994,3110 109th Ave SE,Bellevue,WA 98004,USA,2014,6,18
2014-06-18,465000.0,3,1,1510.0,4800.0,1,no,average,average,860,650,1925,2011,3040 SW Avalon Way,Seattle,WA 98126,USA,2014,6,18
2014-06-18,535000.0,3,2,2120.0,4080.0,2,no,No,average,2120,0,2003,0,9115 227 Ave NE,Redmond,WA 98053,USA,2014,6,18
2014-06-18,564000.0,2,2,1690.0,4500.0,1,no,No,average,1690,0,2004,2003,23112 NE 127th Way,Redmond,WA 98053,USA,2014,6,18
2014-06-18,515000.0,3,3,1360.0,1419.0,2,no,No,average,1040,320,2007,0,5609 11th Ave NW,Seattle,WA 98107,USA,2014,6,18
2014-06-18,580000.0,4,2,3250.0,5000.0,2,no,No,average,3250,0,2008,0,976 Jericho Pl NE,Renton,WA 98059,USA,2014,6,18
2014-06-18,309000.0,3,2,1490.0,1294.0,2,no,No,average,1220,270,2010,0,5011-5021 Delridge Way SW,Seattle,WA 98106,USA,2014,6,18
2014-06-18,536751.0,3,1,1930.0,6360.0,1,no,No,average,1930,0,2013,1923,9129 Nye Ave SE,Snoqualmie,WA 98065,USA,2014,6,18
2014-06-18,415000.0,4,2,2020.0,5501.0,2,no,No,average,2020,0,2010,0,681 Ilwaco Ave NE,Renton,WA 98059,USA,2014,6,18
2014-06-18,267000.0,3,2,1584.0,2800.0,2,no,No,average,1584,0,2012,1912,1376 43rd St NE,Auburn,WA 98002,USA,2014,6,18
2014-06-18,820000.0,4,2,3170.0,8523.0,2,no,No,average,3170,0,2008,0,9401 117th Ave NE,Kirkland,WA 98033,USA,2014,6,18
2014-06-18,469000.0,4,2,3870.0,10046.0,2,no,No,average,1590,0,2005,0,6515 112th Ave NE,Kirkland,WA 98033,USA,2014,6,18
2014-06-18,485000.0,2,2,1430.0,923.0,3,no,No,average,1410,20,2008,0,303 N 55th St,Seattle,WA 98103,USA,2014,6,18
2014-06-18,482000.0,3,3,1380.0,1120.0,3,no,No,average,1380,0,2008,0,4507 Linden Ave N,Seattle,WA 98103,USA,2014,6,18
2014-06-18,535000.0,4,2,2610.0,4595.0,2,no,No,average,2610,0,2008,0,7810 NE 199th St,Kenmore,WA 98028,USA,2014,6,18
2014-06-18,690000.0,3,3,1540.0,1428.0,3,no,No,average,1540,0,2013,1923,423 N 50th St,Seattle,WA 98103,USA,2014,6,18
2014-06-19,576000.0,3,2,1940.0,9000.0,1,no,No,good,970,970,1948,0,8817 28th Ave NW,Seattle,WA 98117,USA,2014,6,19
2014-06-19,378750.0,3,2,2160.0,3000.0,1,no,No,average,1260,900,1909,2011,3508 S Genesee St,Seattle,WA 98118,USA,2014,6,19
2014-06-19,269900.0,4,1,1530.0,8750.0,1,no,No,good,1530,0,1968,0,13805 SE Fairwood Blvd,Renton,WA 98058,USA,2014,6,19
2014-06-19,210000.0,3,2,1440.0,7210.0,1,no,No,average,1440,0,1983,2009,11803 SE 322nd Pl,Auburn,WA 98092,USA,2014,6,19
2014-06-19,429900.0,4,2,2640.0,8625.0,2,no,No,average,2640,0,1987,2000,14007 SE 159th Pl,Renton,WA 98058,USA,2014,6,19
2014-06-19,469000.0,4,3,3620.0,5131.0,2,no,good,good,2350,0,1927,0,3283 Conkling Pl W,Seattle,WA 98119,USA,2014,6,19
2014-06-19,360000.0,4,2,2850.0,4650.0,2,no,No,average,2850,0,2004,2003,27437 237th Ave SE,Maple Valley,WA 98038,USA,2014,6,19
2014-06-19,405000.0,2,1,1260.0,4377.0,1,no,No,good,1260,0,1947,1988,9532 Phinney Ave N,Seattle,WA 98103,USA,2014,6,19
2014-06-19,450000.0,3,1,1610.0,11200.0,1,no,No,average,1610,0,1955,2005,12234 NE 65th St,Kirkland,WA 98033,USA,2014,6,19
2014-06-19,703000.0,3,2,1360.0,5980.0,1,no,No,average,1360,0,1945,2008,4401 SW Hill St,Seattle,WA 98116,USA,2014,6,19
2014-06-19,661000.0,4,2,2496.0,8058.0,2,no,No,average,2496,0,1998,2006,8517 143rd Ct NE,Redmond,WA 98052,USA,2014,6,19
2014-06-19,580000.0,4,2,2160.0,9593.0,1,no,No,average,2160,0,1969,2010,2422 171 Ave SE,Bellevue,WA 98008,USA,2014,6,19
2014-06-19,464000.0,3,1,1320.0,3625.0,2,no,No,average,1320,0,1900,2005,316 35th Ave,Seattle,WA 98122,USA,2014,6,19
2014-06-19,469000.0,2,2,2540.0,7089.0,2,no,No,average,2540,0,2004,2003,3241 63rd Ave SW,Seattle,WA 98116,USA,2014,6,19
2014-06-19,659500.0,4,3,2620.0,7683.0,1,no,No,good,1870,750,1956,0,11605 SE 45th Pl,Bellevue,WA 98006,USA,2014,6,19
2014-06-19,200000.0,3,1,1140.0,8340.0,1,no,No,average,1140,0,1960,2012,14015 43rd Ave S,Tukwila,WA 98168,USA,2014,6,19
2014-06-19,280000.0,3,2,1790.0,7683.0,1,no,No,good,1790,0,1990,0,15611 SE 322nd Pl,Auburn,WA 98092,USA,2014,6,19
2014-06-19,469000.0,4,2,2440.0,3600.0,2,no,No,good,2440,0,1902,0,400 W Highland Dr,Seattle,WA 98119,USA,2014,6,19
2014-06-19,346150.0,3,2,2140.0,7200.0,1,no,No,good,1480,660,1966,0,2515 NE 19th St,Renton,WA 98056,USA,2014,6,19
